id,national_annex,lmd_known,dimensions_known,point_foundation_shape,gamma_c,gamma_s,f_R_1,f_R_2,f_R_3,f_R_4,radius,height,height_p_hor,depth,column_shape,column_length,column_width,column_radius,ec_vl_length,ec_vl_width,geo_known,ground_type,ground_density,dr_st_af_k,dr_lt_af_k,ud_st_af_k,ud_lt_af_k,dr_st_cohesion_k,dr_lt_cohesion_k,ud_st_cohesion_k,ud_lt_cohesion_k,vl_external,terrain_live_load,hl_length,hl_width,m_length,m_width,internal_moment,concrete_type,f_ck,f_yk,A_s,concrete_density,fabrication_method,include_fiber,fiber_dosage,include_steel,steel_quality,steel_mesh_type,cover_layer,opt_length,opt_width,opt_volume
bfeb542b-d08b-4eb7-b45a-7c13ac7ecbeb,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,1000,rectangular,300,100,0,200,0,,both,18,33,33,0,25,0,0,80,8,0,0,15,0,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1050,600,0.378
c4b71a71-4d53-47b4-9e82-70b695c913f3,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,600,rectangular,200,100,0,0,200,,both,18,33,33,0,25,0,0,80,8,0,0,15,20,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1550,1350,1.2555
5e7d6839-1cb4-4a9a-b692-6d6e3127de64,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,0,rectangular,100,300,0,0,300,,both,18,33,33,0,25,0,0,80,8,200,0,5,0,5,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1450,2650,3.8425
64f08a1b-0849-4002-b0a0-399d894cf46a,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,200,200,1000,rectangular,200,100,0,100,100,,both,18,33,33,0,25,0,0,80,8,20,0,10,5,10,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1100,700,0.154
e5bfebd4-ebb2-4fec-8958-62eea9ed6ac8,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,400,rectangular,400,100,0,200,200,,both,18,33,33,0,25,0,0,80,8,100,0,10,20,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1350,1650,1.3365
c8d0343d-e0b3-4a59-8851-b1fd0d64d25a,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,800,rectangular,200,200,0,0,0,,both,18,33,33,0,25,0,0,80,8,160,0,20,15,5,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,950,1050,0.399
50e7ce25-4831-4314-9b48-379151d76ea4,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,200,rectangular,400,400,0,100,200,,both,18,33,33,0,25,0,0,80,8,120,0,10,10,0,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1200,1950,0.936
a5de3988-f825-41d4-9909-9d1731e89900,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,200,rectangular,300,300,0,200,100,,both,18,33,33,0,25,0,0,80,8,-20,0,0,20,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1650,1400,2.772
2b21462b-45b0-4cc0-8fb5-16d9489d72cd,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,400,rectangular,100,100,0,300,200,,both,18,33,33,0,25,0,0,80,8,20,0,15,5,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1400,1100,1.848
670289cd-eef7-4bf1-84f0-e8348e62f49d,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,1200,rectangular,300,200,0,100,0,,both,18,33,33,0,25,0,0,80,8,140,0,10,15,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1300,750,0.39
899aa575-cf22-4c38-b577-2e95f907f16d,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,400,rectangular,400,200,0,0,100,,both,18,33,33,0,25,0,0,80,8,100,0,0,0,0,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,850,1050,1.071
05db7ba8-9533-46f8-9ac5-02ea71fcc4d3,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,800,800,800,rectangular,100,300,0,100,0,,both,18,33,33,0,25,0,0,80,8,160,0,20,0,5,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1300,850,0.884
d3f540ef-8d59-426f-808f-a0e189304cf4,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,1200,rectangular,200,300,0,200,200,,both,18,33,33,0,25,0,0,80,8,120,0,0,0,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1000,800,0.96
5b226189-9f0b-4bc7-bf57-c447223eb2f9,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,1000,rectangular,400,400,0,200,0,,both,18,33,33,0,25,0,0,80,8,140,0,10,10,5,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2350,400,0.564
3edb6376-732f-4e9f-8ce0-950eb54b0526,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,200,rectangular,200,100,0,200,300,,both,18,33,33,0,25,0,0,80,8,160,0,20,5,0,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1650,2100,2.079
2264ddc2-6189-4738-9264-9a0aa0f94b2e,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,200,200,800,rectangular,400,400,0,100,200,,both,18,33,33,0,25,0,0,80,8,-20,0,20,5,5,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1100,2200,0.484
2196b374-9cab-4644-a5f5-f5b0183922a0,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,600,rectangular,100,200,0,0,200,,both,18,33,33,0,25,0,0,80,8,140,0,0,10,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,450,2900,1.305
4feecc72-20c4-49f6-ad28-aaea2fcbfcae,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,200,200,600,rectangular,400,300,0,200,200,,both,18,33,33,0,25,0,0,80,8,20,0,15,15,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1450,1000,0.29
1370e20d-c219-49dd-b2a3-8dac20882c40,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,400,rectangular,200,200,0,200,200,,both,18,33,33,0,25,0,0,80,8,120,0,20,20,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1500,1700,1.53
fedb2144-8ae6-479d-95e3-11df8e6507d0,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,600,rectangular,200,100,0,100,200,,both,18,33,33,0,25,0,0,80,8,-60,0,15,0,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,650,4300,2.795
d0d7d106-b7f4-4a27-a65a-4e93087ab14a,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,800,rectangular,400,300,0,100,100,,both,18,33,33,0,25,0,0,80,8,-20,0,15,5,0,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2800,500,1.68
01b0d596-5313-48af-a262-47147e289654,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,800,800,800,rectangular,100,100,0,300,100,,both,18,33,33,0,25,0,0,80,8,140,0,20,15,0,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1700,1000,1.36
1422e492-08c8-4081-911f-b0b9c5e0dc21,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,200,rectangular,300,300,0,100,0,,both,18,33,33,0,25,0,0,80,8,80,0,15,5,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1900,1050,1.197
6ba1ef3f-4d66-4df0-b12b-7bc85a83211e,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,0,rectangular,200,100,0,0,300,,both,18,33,33,0,25,0,0,80,8,-40,0,20,15,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2400,4450,4.272
d8fb9351-c004-4d73-97e8-1b2f0bcfa064,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,800,rectangular,300,400,0,300,0,,both,18,33,33,0,25,0,0,80,8,60,0,10,0,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1550,450,0.4185
f016ae09-e83c-424d-bd97-f8f7ee6b0245,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,800,800,0,rectangular,300,100,0,0,300,,both,18,33,33,0,25,0,0,80,8,120,0,5,15,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1450,2550,2.958
aeb845f8-177b-4240-ade2-3fb17872916a,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,800,rectangular,400,400,0,200,200,,both,18,33,33,0,25,0,0,80,8,40,0,5,0,0,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,800,800,0.256
abb91c9a-3b69-413b-8a22-c450dbdcfe47,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,800,rectangular,400,300,0,300,300,,both,18,33,33,0,25,0,0,80,8,20,0,20,0,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1500,950,0.855
bbd772e9-7bd4-41d8-ac2f-85bac7594f62,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,800,800,600,rectangular,400,100,0,200,100,,both,18,33,33,0,25,0,0,80,8,100,0,15,0,10,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2250,550,0.99
f2e91455-ac7c-4d30-9da0-10f15ddce35b,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,200,200,400,rectangular,300,300,0,300,200,,both,18,33,33,0,25,0,0,80,8,-60,0,15,0,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2950,3150,1.8585
454b1fd8-d6f3-4f00-a62f-7669d4f81772,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,200,rectangular,300,300,0,200,100,,both,18,33,33,0,25,0,0,80,8,80,0,5,0,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1500,1150,2.07
33ba8cd0-cfc3-4f1a-9c4f-f5473eae089e,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,800,rectangular,300,400,0,300,300,,both,18,33,33,0,25,0,0,80,8,-60,0,10,15,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1200,3350,1.608
7afdc404-8c8f-45d0-b995-60cdcb2eb53c,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,800,rectangular,200,400,0,100,100,,both,18,33,33,0,25,0,0,80,8,180,0,0,15,10,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1100,1250,0.825
b0078cde-8c05-4c8b-b973-737a82be1394,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,1000,rectangular,200,300,0,300,300,,both,18,33,33,0,25,0,0,80,8,180,0,15,15,0,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1350,1500,1.215
447e2ff2-1966-4a9f-8b16-add58e46af01,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,200,200,800,rectangular,100,200,0,100,100,,both,18,33,33,0,25,0,0,80,8,-60,0,20,0,0,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2050,2350,0.9635
fefdaf2d-ea76-4fa0-b7c5-3d03dd496a10,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,200,rectangular,400,400,0,300,200,,both,18,33,33,0,25,0,0,80,8,160,0,0,5,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1850,1550,3.441
98993ab9-392e-41c7-abe4-abc28fd9e492,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,600,rectangular,400,400,0,200,300,,both,18,33,33,0,25,0,0,80,8,100,0,15,20,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1250,1600,2
82977994-e802-4f72-82c3-f4f7d282d8a1,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,800,rectangular,400,300,0,300,200,,both,18,33,33,0,25,0,0,80,8,-40,0,20,20,0,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1150,1950,2.2425
6dffb9f4-b0f4-4000-a8bb-17496bdd4836,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,800,800,400,rectangular,400,400,0,200,100,,both,18,33,33,0,25,0,0,80,8,20,0,10,0,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1500,950,1.14
6303ec20-8756-4cf5-9b37-0322f9f4b0a4,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,1000,rectangular,200,300,0,0,0,,both,18,33,33,0,25,0,0,80,8,-20,0,15,10,5,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,450,3100,0.837
1c284ce4-97f3-4066-a253-f66601e2f1e4,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,1200,rectangular,300,200,0,0,100,,both,18,33,33,0,25,0,0,80,8,-20,0,15,0,10,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,350,2250,0.945
137c3222-5136-4959-91fe-d8b0d797b4ba,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,1000,rectangular,200,100,0,100,0,,both,18,33,33,0,25,0,0,80,8,180,0,20,20,5,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1250,900,0.45
fb53f6b2-50fb-440a-ae89-db5373b11675,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,600,rectangular,400,300,0,100,200,,both,18,33,33,0,25,0,0,80,8,40,0,10,15,5,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1450,750,0.435
2fb307e5-9a57-44ad-8be1-f5131b35036e,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,1000,rectangular,200,200,0,300,0,,both,18,33,33,0,25,0,0,80,8,-60,0,15,5,10,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1050,2650,2.7825
5ebb406c-b845-41ab-adbf-05b2e37c422a,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,800,rectangular,300,400,0,200,300,,both,18,33,33,0,25,0,0,80,8,-40,0,20,0,5,5,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1950,1050,2.457
48a0c599-d44a-4943-96ca-c214f8be98bc,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,600,rectangular,200,100,0,300,300,,both,18,33,33,0,25,0,0,80,8,20,0,20,5,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1700,1050,1.785
d851a4ce-aef1-4ae3-8f11-05efc0218897,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1200,1200,0,rectangular,300,200,0,200,200,,both,18,33,33,0,25,0,0,80,8,40,0,10,0,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,2000,1600,3.84
3abb75a8-fe3e-429e-9b74-c3911776b520,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,600,600,400,rectangular,400,400,0,0,100,,both,18,33,33,0,25,0,0,80,8,160,0,5,0,5,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1100,1200,0.792
c4816ca5-426d-4fee-ae79-2085802437d8,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,400,400,800,rectangular,300,400,0,200,0,,both,18,33,33,0,25,0,0,80,8,100,0,5,20,10,10,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1350,900,0.486
4b7b5d44-9d7c-45e9-8429-24f187a4f224,Denmark,,,rectangular,1.45,1.2,1.8,1.9,2.1,2,0,1000,1000,0,rectangular,300,100,0,0,100,,both,18,33,33,0,25,0,0,80,8,40,0,15,15,0,0,0,25,25,0,0,24,in_situ,on,"1.8,1.9,2.1,2,4",,0,0,0,1750,2050,3.5875
